CHEM-22-16;CHEMISTRY;[l];;;[x];Organic Chemistry II;Gary Snyder & Wallace Fu;LEC;MWF 11:00AM-11:50AM;MERR 1
CHEM-22-16;CHEMISTRY;[l];;;[x];Organic Chemistry II;Gary Snyder & Wallace Fu;L/D;F 1:00PM-:300PM;MERR 403
CHEM-22-16;CHEMISTRY;[l];;;[x];Organic Chemistry II;Gary Snyder & Wallace Fu;DIS;M 1:00PM-1:50PM;MERR 2
CHEM-22-16;CHEMISTRY;[l];;;[x];Organic Chemistry II;Gary Snyder & Wallace Fu;LAB;W 7:00PM-10:30PM;MERR 421
CHEM-22-26;CHEMISTRY;[l];;;[x];Organic Chemistry II;Gary Snyder & Wallace Fu;LEC;MWF 11:00AM-11:50AM;MERR 1
CHEM-22-26;CHEMISTRY;[l];;;[x];Organic Chemistry II;Gary Snyder & Wallace Fu;L/D;F 1:00PM-:300PM;MERR 403
CHEM-22-26;CHEMISTRY;[l];;;[x];Organic Chemistry II;Gary Snyder & Wallace Fu;DIS;M 1:00PM-1:50PM;MERR 2
CHEM-22-26;CHEMISTRY;[l];;;[x];Organic Chemistry II;Gary Snyder & Wallace Fu;LAB;T 2:00PM-5:30PM;MERR 421
CHEM-22-36;CHEMISTRY;[l];;;[x];Organic Chemistry II;Gary Snyder & Wallace Fu;LEC;MWF 11:00AM-11:50AM;MERR 1
CHEM-22-36;CHEMISTRY;[l];;;[x];Organic Chemistry II;Gary Snyder & Wallace Fu;L/D;F 1:00PM-:300PM;MERR 403
CHEM-22-36;CHEMISTRY;[l];;;[x];Organic Chemistry II;Gary Snyder & Wallace Fu;DIS;M 2:00PM-2:50PM;MERR 2
CHEM-22-36;CHEMISTRY;[l];;;[x];Organic Chemistry II;Gary Snyder & Wallace Fu;LAB;W 2:00PM-5:30PM;MERR 421
CHEM-22-46;CHEMISTRY;[l];;;[x];Organic Chemistry II;Gary Snyder & Wallace Fu;LEC;MWF 11:00AM-11:50AM;MERR 1
CHEM-22-46;CHEMISTRY;[l];;;[x];Organic Chemistry II;Gary Snyder & Wallace Fu;L/D;F 1:00PM-:300PM;MERR 403
CHEM-22-46;CHEMISTRY;[l];;;[x];Organic Chemistry II;Gary Snyder & Wallace Fu;DIS;M 2:00PM-2:50PM;MERR 2
CHEM-22-46;CHEMISTRY;[l];;;[x];Organic Chemistry II;Gary Snyder & Wallace Fu;LAB;TH 2:00PM-5:30PM;MERR 421
CHEM-22-56;CHEMISTRY;[l];;;[x];Organic Chemistry II;Gary Snyder & Wallace Fu;LEC;MWF 11:00AM-11:50AM;MERR 1
CHEM-22-56;CHEMISTRY;[l];;;[x];Organic Chemistry II;Gary Snyder & Wallace Fu;L/D;F 1:00PM-:300PM;MERR 403
CHEM-22-56;CHEMISTRY;[l];;;[x];Organic Chemistry II;Gary Snyder & Wallace Fu;DIS;M 1:00PM-1:50PM;MERR 2
CHEM-22-56;CHEMISTRY;[l];;;[x];Organic Chemistry II;Gary Snyder & Wallace Fu;LAB;M 3:00PM-6:30PM;MERR 421
CHEM-30-02;CHEMISTRY;[l];;[c];[x];Biochemistry;Sheila Jaswal & P Williamson;LEC;MWF 10:00AM-10:50AM;MERR 4
CHEM-30-02;CHEMISTRY;[l];;[c];[x];Biochemistry;Sheila Jaswal & P Williamson;DIS;F 2:00PM-2:50PM;MERR 4
CHEM-30-02;CHEMISTRY;[l];;[c];[x];Biochemistry;Sheila Jaswal & P Williamson;LAB;T 2:00PM-6:00PM;MERR 404
CHEM-30-03;CHEMISTRY;[l];;[c];[x];Biochemistry;Sheila Jaswal & P Williamson;LEC;MWF 10:00AM-10:50AM;MERR 4
CHEM-30-03;CHEMISTRY;[l];;[c];[x];Biochemistry;Sheila Jaswal & P Williamson;DIS;F 2:00PM-2:50PM;MERR 4
CHEM-30-03;CHEMISTRY;[l];;[c];[x];Biochemistry;Sheila Jaswal & P Williamson;LAB;W 2:00PM-6:00PM;MERR 404
CHEM-30-04;CHEMISTRY;[l];;[c];[x];Biochemistry;Sheila Jaswal & P Williamson;LEC;MWF 10:00AM-10:50AM;MERR 4
CHEM-30-04;CHEMISTRY;[l];;[c];[x];Biochemistry;Sheila Jaswal & P Williamson;DIS;F 2:00PM-2:50PM;MERR 4
CHEM-30-04;CHEMISTRY;[l];;[c];[x];Biochemistry;Sheila Jaswal & P Williamson;LAB;TH 2:00PM-6:00PM;MERR 404
CHEM-43-01;CHEMISTRY;;;[c];;Physical Chemistry;Mark Marshall;LEC;TTH 10:00AM-11:20AM;MERR 403
CHEM-43-01;CHEMISTRY;;;[c];;Physical Chemistry;Mark Marshall;LAB;T 2:00PM-6:00PM;MERR 419
CHEM-43-02;CHEMISTRY;;;;;Physical Chemistry;Mark Marshall;LEC;TTH 10:00AM-11:20AM;MERR 403
CHEM-43-02;CHEMISTRY;;;;;Physical Chemistry;Mark Marshall;LAB;W 2:00PM-6:00PM;MERR 419
CHEM-78-00;CHEMISTRY;;;;;Senior Honors;;TUT;F 3:00PM-5:00PM;MERR 4
CHEM-78D-00;CHEMISTRY;;;;;Senior Honors;;TUT;F 3:00PM-5:00PM;MERR 315
CHIN-02-01;CHINESE;[l];;;;First-Year Chinese II;Xiaoping Teng;LEC;MWF 9:00AM-9:50AM;WEBS 217
CHIN-02-01;CHINESE;[l];;;;First-Year Chinese II;Xiaoping Teng;DIS;TTH 9:00AM-9:50AM;WEBS 103
CHIN-02-02;CHINESE;[l];;;;First-Year Chinese II;Xiaoping Teng;LEC;MWF 9:00AM-9:50AM;WEBS 217
CHIN-02-02;CHINESE;[l];;;;First-Year Chinese II;Xiaoping Teng;DIS;TTH 10:00AM-10:50AM;WEBS 103
CHIN-02-03;CHINESE;[l];;;;First-Year Chinese II;Xiaoping Teng;LEC;MWF 9:00AM-9:50AM;WEBS 217
CHIN-02-03;CHINESE;[l];;;;First-Year Chinese II;Xiaoping Teng;DIS;TTH 1:00PM-1:50PM;WEBS 103
CHIN-02-04;CHINESE;[l];;;;First-Year Chinese II;Xiaoping Teng;LEC;MWF 9:00AM-9:50AM;WEBS 217
CHIN-02-04;CHINESE;[l];;;;First-Year Chinese II;Xiaoping Teng;DIS;TTH 2:00PM-2:50PM;WEBS 103
CHIN-02-05;CHINESE;[l];;;;First-Year Chinese II;Xiaoping Teng;LEC;MWF 10:00AM-10:50AM;WEBS 217
CHIN-02-05;CHINESE;[l];;;;First-Year Chinese II;Xiaoping Teng;DIS;TTH 9:00AM-9:50AM;WEBS 103
CHIN-02-06;CHINESE;[l];;;;First-Year Chinese II;Xiaoping Teng;LEC;MWF 10:00AM-10:50AM;WEBS 217
CHIN-02-06;CHINESE;[l];;;;First-Year Chinese II;Xiaoping Teng;DIS;TTH 10:00AM-10:50AM;WEBS 103
CHIN-02-07;CHINESE;[l];;;;First-Year Chinese II;Xiaoping Teng;LEC;MWF 10:00AM-10:50AM;WEBS 217
CHIN-02-07;CHINESE;[l];;;;First-Year Chinese II;Xiaoping Teng;DIS;TTH 1:00PM-1:50PM;WEBS 103
CHIN-02-08;CHINESE;[l];;;;First-Year Chinese II;Xiaoping Teng;LEC;MWF 10:00AM-10:50AM;WEBS 217
CHIN-02-08;CHINESE;[l];;;;First-Year Chinese II;Xiaoping Teng;DIS;TTH 2:00PM-2:50PM;WEBS 103
CHIN-06-01;CHINESE;[l];;;;Second-Year Chinese II;Weijia Li;LEC;TTH 10:00AM-10:50AM;CHAP 210
CHIN-06-01;CHINESE;[l];;;;Second-Year Chinese II;Weijia Li;DIS;MWF 10:00AM-10:50AM;WEBS 103
CHIN-06-02;CHINESE;[l];;;;Second-Year Chinese II;Weijia Li;LEC;TTH 10:00AM-10:50AM;CHAP 210
CHIN-06-02;CHINESE;[l];;;;Second-Year Chinese II;Weijia Li;DIS;MWF 11:00AM-11:50AM;WEBS 103
CHIN-06-03;CHINESE;[l];;;;Second-Year Chinese II;Weijia Li;LEC;TTH 10:00AM-10:50AM;CHAP 210
CHIN-06-03;CHINESE;[l];;;;Second-Year Chinese II;Weijia Li;DIS;MWF 1:00PM-1:50PM;WEBS 103
CHIN-06-04;CHINESE;[l];;;;Second-Year Chinese II;Weijia Li;LEC;TTH 10:00AM-10:50AM;CHAP 210
CHIN-06-04;CHINESE;[l];;;;Second-Year Chinese II;Weijia Li;DIS;MWF 2:00PM-2:50PM;WEBS 103
CHIN-06-05;CHINESE;[l];;;;Second-Year Chinese II;Weijia Li;LEC;TTH 11:30AM-12:20PM;CHAP 210
CHIN-06-05;CHINESE;[l];;;;Second-Year Chinese II;Weijia Li;DIS;MWF 10:00AM-10:50AM;WEBS 103
CHIN-06-06;CHINESE;[l];;;;Second-Year Chinese II;Weijia Li;LEC;TTH 11:30AM-12:20PM;CHAP 210
CHIN-06-06;CHINESE;[l];;;;Second-Year Chinese II;Weijia Li;DIS;MWF 11:00AM-11:50AM;WEBS 103
CHIN-06-07;CHINESE;[l];;;;Second-Year Chinese II;Weijia Li;LEC;TTH 11:30AM-12:20PM;CHAP 210
CHIN-06-07;CHINESE;[l];;;;Second-Year Chinese II;Weijia Li;DIS;MWF 1:00PM-1:50PM;WEBS 103
CHIN-06-08;CHINESE;[l];;;;Second-Year Chinese II;Weijia Li;LEC;TTH 11:30AM-12:20PM;CHAP 210
CHIN-06-08;CHINESE;[l];;;;Second-Year Chinese II;Weijia Li;DIS;MWF 2:00PM-2:50PM;WEBS 103
CHIN-08-01;CHINESE;;;;;Third-Year Chinese II;Tong Shen;LEC;MWF 2:00PM-2:50PM;SMUD 202
CHIN-08-01;CHINESE;;;;;Third-Year Chinese II;Tong Shen;DIS;TTH 11:30AM-12:20PM;SMUD 202
CHIN-10-01;CHINESE;;[p];;;Fourth-Year Chinese II;Tong Shen;L/D;MWF 11:00AM-11:50AM;SMUD 202
CLAS-33-01;CLASSICS;;;;;History of Rome;Luca Grillo;L/D;TTH 10:00AM-11:20AM;MERR 2
COLQ-18-01;COLLOQUIA;[l];;;;Pst Cld War Am Dipl Hist;Norman Levin & Pavel Machala;L/D;W 2:00PM-4:30PM;MORG 111
COSC-05-01;COMPUTER SCIENCE;[l];;[c];;Demystifying Internet;Catherine McGeoch;L/D;TTH 10:00AM-11:20AM;SMUD 207
COSC-11-01;COMPUTER SCIENCE;;;;;Intro Computer Science I;Scott Kaplan;LEC;MW 1:00PM-1:50PM;SMUD 206
COSC-11-01;COMPUTER SCIENCE;;;;;Intro Computer Science I;Scott Kaplan;LAB;F 1:00PM-1:50PM;SMUD 014
COSC-11-02;COMPUTER SCIENCE;;;;;Intro Computer Science I;Scott Kaplan;LEC;MW 1:00PM-1:50PM;SMUD 206
COSC-11-02;COMPUTER SCIENCE;;;;;Intro Computer Science I;Scott Kaplan;LAB;F 2:00PM-2:50PM;SMUD 014
COSC-11-03;COMPUTER SCIENCE;;;;;Intro Computer Science I;Scott Kaplan;LEC;MW 1:00PM-1:50PM;SMUD 206
COSC-11-03;COMPUTER SCIENCE;;;;;Intro Computer Science I;Scott Kaplan;LAB;F 12:00PM-12:50PM;SMUD 014
COSC-12-01;COMPUTER SCIENCE;;;;;Intro Comp Science II;John Rager;L/D;MWF 1:00PM-1:50PM;SMUD 207
COSC-20-01;COMPUTER SCIENCE;;;;;Data Struct & Algorithms I;Lyle McGeoch;L/D;MWF 10:00AM-10:50AM;SMUD 205
COSC-26-01;COMPUTER SCIENCE;;;;;Computer Systems II;Scott Kaplan;L/D;MWF 11:00AM-11:50AM;SMUD 204
COSC-32-01;COMPUTER SCIENCE;;;;;Computer Graphics;John Rager;L/D;MWF 12:00PM-12:50PM;SMUD 207
COSC-34-01;COMPUTER SCIENCE;;;;;Applied Algorithms;Catherine McGeoch;L/D;TTH 2:00PM-3:20PM;SMUD 202
COSC-37-01;COMPUTER SCIENCE;;;;;Compiler Design;Lyle McGeoch;L/D;MWF 2:00PM-2:50PM;SMUD 205
ECON-11-01;ECONOMICS;;;[c];;An Intro to Economics;Sami Alpanda;LEC;T 1:00PM-1:50PM;MERR 1
ECON-11-01;ECONOMICS;;;[c];;An Intro to Economics;Sami Alpanda;DIS;MW 2:00PM-3:20PM;SMUD 206
ECON-11-02;ECONOMICS;[l];;;;An Intro to Economics;Steven Rivkin;LEC;T 1:00PM-1:50PM;MERR 1
ECON-11-02;ECONOMICS;[l];;;;An Intro to Economics;Steven Rivkin;DIS;MW 12:00PM-1:20PM;MERR 1
ECON-11-03;ECONOMICS;[l];;;;An Intro to Economics;Katharine Sims;LEC;T 1:00PM-1:50PM;MERR 1
ECON-11-03;ECONOMICS;[l];;;;An Intro to Economics;Katharine Sims;DIS;TTH 2:00PM-3:20PM;CONV 207
ECON-25-01;ECONOMICS;[l];;;;Environ/Natural Res Econ;Katharine Sims;L/D;TTH 10:00AM-11:20AM;CHAP 201
ECON-35-01;ECONOMICS;;[p];[c];;Consumption & Happiness;Daniel Barbezat;L/D;TTH 2:00PM-3:20PM;MERR 4
ECON-37-01;ECONOMICS;;;[c];;Financial Globalization;Adam Honig;L/D;MW 2:00PM-3:20PM;MERR 3
ECON-40-01;ECONOMICS;;;[c];;Health Economics & Policy;Jessica Reyes;L/D;TTH 11:30AM-12:50PM;ESNH 107
ECON-53-01;ECONOMICS;;;;;Macroeconomics;Adam Honig;L/D;TTH 2:00PM-3:20PM;MERR 3
ECON-54-01;ECONOMICS;;;;;Microeconomics;Beth Yarbrough;L/D;MW 12:00PM-1:20PM;CHAP 201
ECON-55-01;ECONOMICS;;;;;Intro to Econometrics;Sami Alpanda;L/D;MW 10:00AM-11:20AM;JOCH 21
ECON-57-01;ECONOMICS;;;;;Adv Macroeconomics;Geoffrey Woglom;L/D;MWF 10:00AM-10:50AM;CONV 207
ECON-59-01;ECONOMICS;;;;;Econometrics;Steven Rivkin;L/D;MW 2:00PM-3:20PM;SMUD 207
ECON-63-01;ECONOMICS;;;;;Economics of Finance;Geoffrey Woglom;L/D;MWF 1:00PM-1:50PM;CONV 304
ECON-64-01;ECONOMICS;[l];;;;Evaluating Social Policy;Jessica Reyes;L/D;TTH 10:00AM-11:20AM;CONV 308
ECON-70-01;ECONOMICS;[l];;;;Internat Monetary Econ;Edwin Truman;L/D;W 2:00PM-4:30PM;CONV  108
ECON-71-01;ECONOMICS;[l];;;;Economic History;Daniel Barbezat;L/D;TTH 11:30AM-12:50PM;CONV 302
ENGL-01-01;ENGLISH;;;[c];;Having Arguments;Benson Lieber;L/D;MWF 10:00AM-10:50AM;CONV 308
ENGL-01-02;ENGLISH;;;[c];;Representing Illness;Judith Frank;L/D;MW 2:00PM-3:20PM;WEBS 215
ENGL-01-03;ENGLISH;[l];;;;American Renaissance;Allen Guttmann;L/D;MWF 10:00AM-10:50AM;CHAP 204
ENGL-01-04;ENGLISH;;;[c];;Film and Writing;Helen von Schmidt;L/D;TTH 11:30AM-12:50PM;MERR 4
ENGL-02-01;ENGLISH;[l];;;;Reading/Writing/Teaching;Jennifer Cayer;L/D;TTH 8:30AM-9:50AM;CONV 209
ENGL-05-01;ENGLISH;;;[c];;Reading Historically;Karen Sanchez-Eppler;L/D;MW 12:30PM-1:50PM;CHAP 101
ENGL-11-01;ENGLISH;;;;;20th c Theater of Americas;Jennifer Cayer;L/D;TTH 11:30AM-12:50PM;CHAP 203
ENGL-12-01;ENGLISH;;[p];;;Reading Poetry;David Sofield;L/D;TTH 11:30AM-12:50PM;WEBS 220
ENGL-12-02;ENGLISH;;;;;Reading Poetry;Robert Townsend;L/D;MWF 11:00AM-11:50AM;WEBS 215
ENGL-15-01;ENGLISH;[l];;;[x];Black Music/Black Poetry;Carol Bailey;L/D;TTH 11:30AM-12:50PM;JOCH 21
ENGL-18-01;ENGLISH;;[p];;;Coming to Terms: Liter;Anston Bosman;L/D;MW 12:30PM-1:50PM;BARR 102
ENGL-21-01;ENGLISH;[l];[p];;;Writing Poetry I;David Sofield & Richard Wilbur;L/D;W 2:00PM-4:30PM;CONV 208
ENGL-26-01;ENGLISH;[l];[p];;;Fiction Writing I;Alexander Chee;L/D;T 2:00PM-4:30PM;WEBS 215
ENGL-29-01;ENGLISH;;;;;Imitations;Daniel Hall;L/D;MW 12:30PM-1:50PM;OCTA 201
ENGL-32-01;ENGLISH;;;;[x];Medieval Love/Sex/Marriage;Amanda Walling;L/D;MWF 10:00AM-10:50AM;MERR 315
ENGL-36-01;ENGLISH;;;[c];;Shakespeare;Anston Bosman;L/D;TTH 10:00AM-11:20AM;CONV 108
ENGL-39-01;ENGLISH;;[p];;;Major English Writers II;William Pritchard;L/D;MW 2:00PM-3:20PM;CONV 207
ENGL-47-01;ENGLISH;;;;;Rise of English Novel;Judith Frank;L/D;TTH 2:00PM-3:20PM;BARR 102
ENGL-49-01;ENGLISH;;;;;Moral Essay;Robert Townsend;L/D;MW 8:30AM-9:50AM;WEBS 220
ENGL-52-01;ENGLISH;;;;[x];Caribbean Poetry;C. Rhonda Cobham-Sander;L/D;MW 8:30AM-9:50AM;COOP 101
ENGL-62-01;ENGLISH;[l];;;;19th-Cent American Lit;Karen Sanchez-Eppler;L/D;T 2:00PM-5:00PM;MORG 101
ENGL-64-01;ENGLISH;;;;;Realism and Modernism;Dale Peterson;L/D;MW 12:30PM-1:50PM;JOCH 21
ENGL-65-01;ENGLISH;[l];;;;Multiethnic Amer Lit;Robert Hayashi;L/D;TTH 8:30AM-9:50AM;BARR 102
ENGL-84-01;ENGLISH;;;;;Contemporary Filmmakers;John Cameron;L/D;MW 2:00PM-3:20PM;JOCH 21
ENGL-84-02;ENGLISH;[l];;;;Cinema and Everyday Life;Amelie Hastie;L/D;MW 12:30PM-1:50PM;MERR 131
ENGL-85-01;ENGLISH;;;;;Proust;John Cameron;L/D;TTH 2:00PM-3:20PM;JOCH 21
ENGL-89-01;ENGLISH;[l];[p];;[x];Prod Semnar: Movng Image;B Hillman & W Woodson;L/D;W 1:00PM-4:00PM;WEBS 117
ENGL-95-01;ENGLISH;[l];;;;Americans in Paris;Allen Guttmann;L/D;MW 2:00PM-3:20PM;BARR 102
ENGL-95-02;ENGLISH;[l];;;[x];Resrch Methods: Amer Culture;Robert Hayashi;L/D;W 2:00PM-5:00PM;CHAP 210
ENGL-95-03;ENGLISH;;;[c];;Mod Shrt Story Sequences;Dale Peterson;L/D;TTH 10:00AM-11:20AM;CONV 302
ENGL-95-04;ENGLISH;[l];;;;Cinephilia;Amelie Hastie;L/D;TH 2:00PM-5:00PM;CONV 302
ENST-12-01;ENVIRONMENTAL STUDIES;[l];;;;Intro Environ Studies;Jan Dizard & Anna Martini;L/D;TTH 10:00AM-11:20AM;MEAD 115
ENST-20-01;ENVIRONMENTAL STUDIES;;;;[x];Environ Issues 19th Cent;Edward Melillo;L/D;TTH 2:00PM-3:20PM;MERR 403
ENST-24-01;ENVIRONMENTAL STUDIES;;;[c];[x];Intro to Statistics;Amy Wagaman;LEC;MW 10:00AM-10:50AM;SMUD 207
ENST-24-01;ENVIRONMENTAL STUDIES;;;[c];[x];Intro to Statistics;Amy Wagaman;LAB;TH 1:00PM-3:00PM;SMUD 014
ENST-52-01;ENVIRONMENTAL STUDIES;;;[c];;Sustainable Agriculture;Ethan Temeles;L/D;W 2:00PM-5:00PM;MCLS 230
ENST-53-01;ENVIRONMENTAL STUDIES;[l];;;;Race, Gender & Class;Diana Wu;L/D;TTH 11:30AM-12:50PM;MERR 403
EUST-22-01;EUROPEAN STUDIES;;;;;European Tradition II;Ronald Rosbottom;L/D;MW 8:30AM-9:50AM;CONV 302
EUST-24-01;EUROPEAN STUDIES;[l];;;;Poetic Translation;Catherine Ciepiela;L/D;MW 2:00PM-3:20PM;WEBS 219
EUST-34-01;EUROPEAN STUDIES;;;;[x];Birth of the Avant-Garde;C Ciepiela & Katsaros;L/D;TTH 10:00AM-11:20AM;FAYE 117
EUST-35-01;EUROPEAN STUDIES;[l];;[c];[x];20th Cent Cult & Polit;Ronald Tiersky;L/D;MW 2:00PM-3:20PM;CONV 209
EUST-50-01;EUROPEAN STUDIES;;;;;Cityscapes;Ronald Rosbottom;L/D;TTH 11:30AM-12:50PM;CONV 108
EUST-52-01;EUROPEAN STUDIES;[l];[p];;[x];Europ Architecture/Design;Thom Long;L/D;MW 9:00AM-12:00PM;SMUD 116
EUST-56-01;EUROPEAN STUDIES;;;[c];[x];Baroque Art;Nicola Courtright;L/D;TTH 11:30AM-12:50PM;FAYE 117
EUST-64-01;EUROPEAN STUDIES;;;;[x];Arch of Disappearance;Heidi Gilpin;L/D;MW 12:30PM-1:50PM;CONV 302
FREN-01-01;FRENCH;;;;;Elementary French;Raina Uhden;LEC;MWF 10:00AM-10:50AM;CONV 304
FREN-01-01;FRENCH;;;;;Elementary French;Raina Uhden;DIS;TTH 9:00AM-9:50AM;CHAP 119
FREN-01-02;FRENCH;;;;;Elementary French;Raina Uhden;LEC;MWF 10:00AM-10:50AM;CONV 304
FREN-01-02;FRENCH;;;;;Elementary French;Raina Uhden;DIS;TTH 10:00AM-10:50AM;CHAP 103
FREN-01-03;FRENCH;;;;;Elementary French;Raina Uhden;LEC;MWF 10:00AM-10:50AM;CONV 304
FREN-01-03;FRENCH;;;;;Elementary French;Raina Uhden;DIS;TTH 1:00PM-1:50PM;CHAP 204
FREN-03-01;FRENCH;;;;;Intermediate French;Raina Uhden;LEC;MWF 11:00AM-11:50AM;CONV 304
FREN-03-01;FRENCH;;;;;Intermediate French;Raina Uhden;DIS;TH 9:00AM-9:50AM;CHAP 204
FREN-03-02;FRENCH;;;;;Intermediate French;Raina Uhden;LEC;MWF 11:00AM-11:50AM;CONV 304
FREN-03-02;FRENCH;;;;;Intermediate French;Raina Uhden;DIS;TH 1:00PM-1:50PM;CHAP 119
FREN-03-03;FRENCH;;;;;Intermediate French;Raina Uhden;LEC;MWF 11:00AM-11:50AM;CONV 304
FREN-03-03;FRENCH;;;;;Intermediate French;Raina Uhden;DIS;TH 3:30PM-4:20PM;BARR 105
FREN-03-04;FRENCH;;;;;Intermediate French;Raina Uhden;LEC;MWF 1:00PM-1:50PM;CHAP 210
FREN-03-04;FRENCH;;;;;Intermediate French;Raina Uhden;DIS;TH 1:00PM-1:50PM;CHAP 210
FREN-03-05;FRENCH;;;;;Intermediate French;Raina Uhden;LEC;MWF 1:00PM-1:50PM;CHAP 210
FREN-03-05;FRENCH;;;;;Intermediate French;Raina Uhden;DIS;TH 2:00PM-2:50PM;BARR 105
FREN-03-06;FRENCH;;;;;Intermediate French;Raina Uhden;LEC;MWF 1:00PM-1:50PM;CHAP 210
FREN-03-06;FRENCH;;;;;Intermediate French;Raina Uhden;DIS;TH 3:30PM-4:20PM;CHAP 204
FREN-05-01;FRENCH;;;;;Language and Literature;Leah Hewitt;L/D;MWF 11:00AM-11:50AM;CHAP 203
FREN-07-01;FRENCH;;;;;Intro French Lit & Cult;Paul Rockwell;L/D;MWF 10:00AM-10:50AM;FAYE 217A
FREN-08-01;FRENCH;;;[c];;French Conversation;Jay Caplan;L/D;MW 2:00PM-3:20PM;CHAP 205
FREN-08-02;FRENCH;;;[c];;French Conversation;Laure Katsaros;L/D;MWF 10:00AM-10:50AM;CHAP 210
FREN-20-01;FRENCH;;;;;Lit Masks of Middle Ages;Paul Rockwell;L/D;MWF 11:00AM-11:50AM;FAYE 217A
FREN-54-01;FRENCH;;;;;War & Memory;Leah Hewitt;L/D;MWF 10:00AM-10:50AM;CHAP 201
FREN-65-01;FRENCH;;;;;Toward the New Wave;Jay Caplan;L/D;MW 12:30PM-1:50PM;FAYE 217A
GEOL-11-03;GEOLOGY;[l];;;;Principles of Geology;Peter Crowley;LEC;MWF 12:00PM-12:50PM;ESNH 107
GEOL-11-03;GEOLOGY;[l];;;;Principles of Geology;Peter Crowley;LAB;W 2:00PM-4:00PM;ESNH 103
GEOL-11-04;GEOLOGY;[l];;;;Principles of Geology;Peter Crowley;LEC;MWF 12:00PM-12:50PM;ESNH 107
GEOL-11-04;GEOLOGY;[l];;;;Principles of Geology;Peter Crowley;LAB;TH 8:00AM-10:00AM;ESNH 103
GEOL-11-05;GEOLOGY;[l];;;;Principles of Geology;Peter Crowley;LEC;MWF 12:00PM-12:50PM;ESNH 107
GEOL-11-05;GEOLOGY;[l];;;;Principles of Geology;Peter Crowley;LAB;TH 2:00PM-4:00PM;ESNH 103
GEOL-21-01;GEOLOGY;;;;;Surface Earth Dynamics;Anna Martini & William Ouimet;LEC;MWF 11:00AM-11:50AM;ESNH 107
GEOL-21-01;GEOLOGY;;;;;Surface Earth Dynamics;Anna Martini & William Ouimet;LAB;TH 2:00PM-4:00PM;ESNH 203
GEOL-32-01;GEOLOGY;;;;;Igneous Metamor Petrolgy;John Cheney;LEC;MWF 9:00AM-9:50AM;ESNH 303
GEOL-32-01;GEOLOGY;;;;;Igneous Metamor Petrolgy;John Cheney;LAB;W 1:00PM-4:00PM;ESNH 303
GEOL-36-01;GEOLOGY;[l];;;;Analysis of Landscapes;William Ouimet;LEC;TTH 11:30AM-12:50PM;ESNH 311
GEOL-36-01;GEOLOGY;[l];;;;Analysis of Landscapes;William Ouimet;LAB;T 2:00PM-4:00PM;ESNH 311
GERM-02-01;GERMAN;;;;;Elementary German II;Sigrit Schutz;L/D;MWF 9:00AM-9:50AM;CHAP 119
GERM-02-02;GERMAN;;;;;Elementary German II;Sigrit Schutz;L/D;MWF 11:00AM-11:50AM;CHAP 119
GERM-10-01;GERMAN;;;;;Adv Comp & Conversation;Heidi Gilpin;L/D;MWF 10:00AM-10:50AM;CONV 302
GERM-14-01;GERMAN;;;;;Adv Read/Convers/Styl II;Sigrit Schutz;L/D;MWF 10:00AM-10:50AM;CHAP 119
GERM-16-01;GERMAN;;;;;Cultural Hist from 1800;Ute Brandes;L/D;TTH 11:30AM-12:50PM;CHAP 119
GERM-34-01;GERMAN;;;;;German Culture 1945-1989;Ute Brandes;L/D;M 8:30AM-9:50AM;CHAP 210
GERM-34-01;GERMAN;;;;;German Culture 1945-1989;Ute Brandes;L/D;W 2:00PM-3:20PM;CHAP 119
GERM-47-01;GERMAN;;;;;Weimar Cinema;Christian Rogowski;L/D;TTH 10:00AM-11:20AM;CHAP 119
GERM-50-01;GERMAN;;;;;Rilke;Christian Rogowski;L/D;TTH 2:00PM-3:20PM;CHAP 119
GERM-64-01;GERMAN;;;;[x];Arch of Disappearance;Heidi Gilpin;L/D;MW 12:30PM-1:50PM;CONV 302
GREE-01-01;GREEK;;;;;Intro Greek Language;Dale Sinos;L/D;MWF 12:00PM-12:50PM;MCLS 428
GREE-12-01;GREEK;;;;;Plato's Apology;Frederick Griffiths;L/D;MWF 12:00PM-12:50PM;CHAP 204
GREE-18-01;GREEK;;;;;Intro to Greek Epic;Dale Sinos;L/D;MWF 11:00AM-11:50AM;MCLS 428
GREE-42-01;GREEK;;;;;Lyric Poetry;Frederick Griffiths;L/D;MF 2:00PM-3:20PM;CHAP 204
HIST-05-01;HISTORY;;;;;Britain Since 1815;Michal Shapira;L/D;TTH 10:00AM-11:20AM;CHAP 205
HIST-06-01;HISTORY;;;;[x];People & Cultur: Eurasia;Sergey Glebov;L/D;MW 2:00PM-3:20PM;CHAP 103
HIST-09-01;HISTORY;;;;;19th-Century America;Martha Saxton;L/D;TTH 11:30AM-12:50PM;BARR 102
HIST-16-01;HISTORY;;;;[x];Modern China;Jerry Dennerline;L/D;TTH 2:00PM-3:20PM;CHAP 203
HIST-18-01;HISTORY;;;;[x];Modern Japan;Trent Maxey;L/D;MWF 11:00AM-11:50AM;FAYE 117
HIST-24-01;HISTORY;[l];[p];;;WWII in Global Perspect;Catherine Epstein;LEC;MW 1:00PM-1:50PM;CONV 108
HIST-24-01;HISTORY;[l];[p];;;WWII in Global Perspect;Catherine Epstein;DIS;F 12:00PM-12:50PM;CHAP 101
