CHEM-231F-02;Organic Chem II Dis;;Cindy Kan  Jonathan Collins  Lauren Stencel;DIS;M 02:00PM-02:50PM;57
CHEM-231L-01;Organic Chem II Lab;;Cindy Kan  Jonathan Collins  Lauren Stencel;LAB;M 03:00PM-06:30PM;14
CHEM-231L-01;Organic Chem II Lab;;Cindy Kan  Jonathan Collins  Lauren Stencel;LAB;M 03:00PM-06:30PM;14
CHEM-231L-01;Organic Chem II Lab;;Cindy Kan  Jonathan Collins  Lauren Stencel;LAB;M 03:00PM-06:30PM;14
CHEM-231L-02;Organic Chem II Lab;;Cindy Kan  Jonathan Collins  Lauren Stencel;LAB;T 08:00AM-11:30AM;20
CHEM-231L-02;Organic Chem II Lab;;Cindy Kan  Jonathan Collins  Lauren Stencel;LAB;T 08:00AM-11:30AM;20
CHEM-231L-02;Organic Chem II Lab;;Cindy Kan  Jonathan Collins  Lauren Stencel;LAB;T 08:00AM-11:30AM;20
CHEM-231L-03;Organic Chem II Lab;;Cindy Kan  Jonathan Collins  Lauren Stencel;LAB;T 02:30PM-06:00PM;17
CHEM-231L-03;Organic Chem II Lab;;Cindy Kan  Jonathan Collins  Lauren Stencel;LAB;T 02:30PM-06:00PM;17
CHEM-231L-03;Organic Chem II Lab;;Cindy Kan  Jonathan Collins  Lauren Stencel;LAB;T 02:30PM-06:00PM;17
CHEM-231L-04;Organic Chem II Lab;;Cindy Kan  Jonathan Collins  Lauren Stencel;LAB;W 02:00PM-05:30PM;19
CHEM-231L-04;Organic Chem II Lab;;Cindy Kan  Jonathan Collins  Lauren Stencel;LAB;W 02:00PM-05:30PM;19
CHEM-231L-04;Organic Chem II Lab;;Cindy Kan  Jonathan Collins  Lauren Stencel;LAB;W 02:00PM-05:30PM;19
CHEM-231L-05;Organic Chem II Lab;;Cindy Kan  Jonathan Collins  Lauren Stencel;LAB;TH 08:00AM-11:30AM;16
CHEM-231L-05;Organic Chem II Lab;;Cindy Kan  Jonathan Collins  Lauren Stencel;LAB;TH 08:00AM-11:30AM;16
CHEM-231L-05;Organic Chem II Lab;;Cindy Kan  Jonathan Collins  Lauren Stencel;LAB;TH 08:00AM-11:30AM;16
CHEM-231L-06;Organic Chem II Lab;;Cindy Kan  Jonathan Collins  Lauren Stencel;LAB;TH 02:30PM-06:00PM;17
CHEM-231L-06;Organic Chem II Lab;;Cindy Kan  Jonathan Collins  Lauren Stencel;LAB;TH 02:30PM-06:00PM;17
CHEM-231L-06;Organic Chem II Lab;;Cindy Kan  Jonathan Collins  Lauren Stencel;LAB;TH 02:30PM-06:00PM;17
CHEM-331-01;Biochemistry;BIOL-331-01,BCBP-331-01,CHEM-331-01;Anthony Bishop  Patrick Williamson;LEC;MWF 09:00AM-09:50AM;39
CHEM-331-01;Biochemistry;BIOL-331-01,BCBP-331-01,CHEM-331-01;Anthony Bishop  Patrick Williamson;LEC;MWF 09:00AM-09:50AM;39
CHEM-331F-01;Biochemistry Discuss;BCBP-331F-01,BIOL-331F-01,CHEM-331F-01;Anthony Bishop  Patrick Williamson;DIS;F 02:00PM-02:50PM;39
CHEM-331F-01;Biochemistry Discuss;BCBP-331F-01,BIOL-331F-01,CHEM-331F-01;Anthony Bishop  Patrick Williamson;DIS;F 02:00PM-02:50PM;39
CHEM-331L-01;Biochemistry Lab;BIOL-331L-01,CHEM-331L-01,BCBP-331L-01;Anthony Bishop  Patrick Williamson;LAB;T 01:00PM-05:00PM;15
CHEM-331L-01;Biochemistry Lab;BIOL-331L-01,CHEM-331L-01,BCBP-331L-01;Anthony Bishop  Patrick Williamson;LAB;T 01:00PM-05:00PM;15
CHEM-331L-02;Biochemistry Lab;BIOL-331L-02,BCBP-331L-02,CHEM-331L-02;Anthony Bishop  Patrick Williamson;LAB;W 02:00PM-06:00PM;14
CHEM-331L-02;Biochemistry Lab;BIOL-331L-02,BCBP-331L-02,CHEM-331L-02;Anthony Bishop  Patrick Williamson;LAB;W 02:00PM-06:00PM;14
CHEM-331L-03;Biochemistry Lab;BIOL-331L-03,BCBP-331L-03,CHEM-331L-03;Anthony Bishop  Patrick Williamson;LAB;TH 01:00PM-05:00PM;10
CHEM-331L-03;Biochemistry Lab;BIOL-331L-03,BCBP-331L-03,CHEM-331L-03;Anthony Bishop  Patrick Williamson;LAB;TH 01:00PM-05:00PM;10
CHEM-361-01;Physical Chemistry;;Elizabeth Young;LEC;TTH 10:00AM-11:20AM;21
CHEM-361L-01;Physical Chemistry Lab;;Elizabeth Young;LAB;W 02:00PM-06:00PM;12
CHEM-361L-02;Physical Chemistry Lab;;Elizabeth Young;LAB;TH 01:00PM-05:00PM;9
CHEM-371-01;Inorganic Chemistry;;Sandra Burkett;LEC;MWF 11:00AM-11:50AM;13
CHEM-371F-01;Inorganic Chemistry Dis;;Sandra Burkett;DIS;F 03:00PM-03:50PM;13
CHEM-371L-01;Inorganic Chemistry Lab;;Sandra Burkett;LAB;M 02:00PM-06:00PM;9
CHEM-371L-02;Inorganic Chemistry Lab;;Sandra Burkett;LAB;T 01:00PM-05:00PM;4
CHIN-102-01;First-Year Chinese II;;Weijia Li;LEC;MWF 09:00AM-09:50AM;8
CHIN-102-02;First-Year Chinese II;;Weijia Li;LEC;MWF 10:00AM-10:50AM;9
CHIN-102F-01;FY Chinese II Discuss.;;Weijia Li;DIS;TTH 09:00AM-09:50AM;6
CHIN-102F-02;FY Chinese II Discuss.;;Weijia Li;DIS;TTH 10:00AM-10:50AM;4
CHIN-102F-03;FY Chinese II Discuss.;;Weijia Li;DIS;TTH 01:00PM-01:50PM;5
CHIN-102F-04;FY Chinese II Discuss.;;Weijia Li;DIS;TTH 02:00PM-02:50PM;0
CHIN-202-01;Second-Year Chinese II;;Xiaoping Teng;LEC;MWF 10:00AM-10:50AM;1
CHIN-202-02;Second-Year Chinese II;;Xiaoping Teng;LEC;MWF 11:00AM-11:50AM;6
CHIN-202F-01;Sec Year Chinese II Dis;;Xiaoping Teng;DIS;TTH 10:00AM-10:50AM;2
CHIN-202F-02;Sec Year Chinese II Dis;;Xiaoping Teng;DIS;TTH 11:00AM-11:50AM;2
CHIN-202F-03;Sec Year Chinese II Dis;;Xiaoping Teng;DIS;TTH 01:00PM-01:50PM;2
CHIN-202F-04;Sec Year Chinese II Dis;;Xiaoping Teng;DIS;TTH 02:00PM-02:50PM;1
CHIN-302-01;Third-Year Chinese II;;Tong Shen  Xiaoping Teng;LEC;MTWTHF 02:00PM-02:50PM;2
CHIN-302-01;Third-Year Chinese II;;Tong Shen  Xiaoping Teng;LEC;MTWTHF 02:00PM-02:50PM;2
CHIN-402-01;Fourth-Year Chinese II;;Tong Shen;L/D;MWF 11:00AM-11:50AM;5
CLAS-123-01;Greek Civilization;CLAS-123-01,WAGS-123-01;Frederick Griffiths;L/D;MWF 11:00AM-11:50AM;51
CLAS-135-01;History of Roman Empire;;Jessica McCutcheon;L/D;TTH 01:00PM-02:20PM;73
COLQ-230-01;Cultural Agency;;Lucia Suarez;L/D;TTH 08:30AM-09:50AM;6
COLQ-234-01;America's Death Penalty;;Austin Sarat;L/D;M 08:30AM-10:30AM;7
COLQ-237-01;The Senses in Motion;;Heidi Gilpin;L/D;F 02:00PM-05:00PM;5
COLQ-331-01;The Meaning of Catastrophe;;Lawrence Douglas  Austin Sarat;L/D;M 02:00PM-04:00PM;13
COLQ-331-01;The Meaning of Catastrophe;;Lawrence Douglas  Austin Sarat;L/D;M 02:00PM-04:00PM;13
COLQ-332-01;Cities, Schools, +ACY- Space;;Scott Anderson  Hilary Moss;L/D;TH 01:00PM-03:30PM;6
COLQ-332-01;Cities, Schools, +ACY- Space;;Scott Anderson  Hilary Moss;L/D;TH 01:00PM-03:30PM;6
COLQ-338-01;Am Occupation of Germany;;Catherine Epstein  Eileen Crosby;L/D;M 02:00PM-04:00PM;5
COLQ-338-01;Am Occupation of Germany;;Catherine Epstein  Eileen Crosby;L/D;M 02:00PM-04:00PM;5
COLQ-339-01;American Performance;;Christopher Grobe;L/D;TH 01:00PM-03:30PM;3
COSC-105-01;Demystifying Internet;;Catherine McGeoch;L/D;TTH 02:30PM-04:30PM;34
COSC-111-01;Intro Computer Science I;;John Rager;LEC;MW 01:00PM-01:50PM;25
COSC-111-02;Intro Computer Science I;;Scott Kaplan;LEC;MW 09:00AM-09:50AM;38
COSC-111-03;Intro Computer Science I;;John Rager;LEC;MW 01:00PM-01:50PM;14
COSC-111-04;Intro Computer Science I;;Scott Kaplan;LEC;MW 09:00AM-09:50AM;23
COSC-112-01;Intro Comp Science II;;Lyle McGeoch;LEC;MW 01:00PM-01:50PM;18
COSC-112-02;Intro Comp Science II;;Lyle McGeoch;LEC;W 01:00PM-01:50PM;14
COSC-201-01;Data Struct +ACY- Algorithms I;;Catherine McGeoch;L/D;MWF 10:00AM-10:50AM;46
COSC-261-01;Computer Systems II;;John Rager;L/D;MWF 02:00PM-02:50PM;13
COSC-281-01;Networks +ACY- Cryptography;;Scott Kaplan;L/D;MWF 11:00AM-11:50AM;42
COSC-401-01;Theoretical Foundations;;Lyle McGeoch;L/D;MWF 10:00AM-10:50AM;18
ECON-111-01;An Intro to Economics;;Jun Ishii;LEC;TTH 01:00PM-02:20PM;34
ECON-111-02;An Intro to Economics;;Stanislav Rabinovich;LEC;TTH 10:00AM-11:20AM;34
ECON-111-03;An Intro to Economics;;Prakarsh Singh;LEC;MW 12:00PM-01:20PM;33
ECON-214-01;Health Economics +ACY- Policy;;Jessica Reyes;L/D;TTH 11:30AM-12:50PM;32
ECON-225-01;Industrial Organization;;Jun Ishii;L/D;TTH 10:00AM-11:20AM;42
ECON-227-01;International Trade;;Beth Yarbrough;L/D;MW 10:00AM-11:20AM;28
ECON-265-01;Money and Econ Activity;;Geoffrey Woglom;L/D;MW 02:00PM-03:20PM;49
ECON-275-01;Consumption +ACY- Happiness;;Daniel Barbezat;L/D;TTH 02:30PM-03:50PM;67
ECON-300-01;Microeconomics;;Christopher Kingston;L/D;MWF 09:00AM-09:50AM;50
ECON-330-01;Macroeconomics;;Stanislav Rabinovich;L/D;TTH 01:00PM-02:20PM;45
ECON-331-01;Adv Macroeconomics;;Geoffrey Woglom;L/D;TTH 01:00PM-02:20PM;14
ECON-360-01;Econometrics;;Adam Honig;L/D;MW 02:00PM-03:20PM;56
ECON-410-01;Micro Development;;Prakarsh Singh;L/D;MW 02:30PM-03:50PM;9
ECON-416-01;Evaluating Social Policy;;Jessica Reyes;L/D;TTH 10:00AM-11:20AM;6
ECON-435-01;Adv Open-Econ Macroecon;;Adam Honig;L/D;TTH 11:30AM-12:50PM;20
ECON-473-01;Economic Thought;;Daniel Barbezat;L/D;TTH 11:30AM-12:50PM;13
ECON-479-01;Institutional Economics;;Christopher Kingston;L/D;MW 12:00PM-01:20PM;14
ENGL-111-01;Having Arguments;;Benson Lieber;L/D;MWF 10:00AM-10:50AM;15
ENGL-115-01;Novels, Plays, Poems;;Peter Berek;L/D;TTH 10:00AM-11:20AM;20
ENGL-120-01;Reading/Writing/Teaching;;Benigno Sanchez-Eppler;L/D;MW 08:30AM-09:50AM;15
ENGL-215-01;Amer Lit: 1950-2012;;Lisa Brooks  Barry O'Connell;L/D;TTH 10:00AM-11:20AM;42
ENGL-215-01;Amer Lit: 1950-2012;;Lisa Brooks  Barry O'Connell;L/D;TTH 10:00AM-11:20AM;42
ENGL-221-01;Writing Poetry I;;David Sofield  Richard Wilbur;L/D;W 02:30PM-04:30PM;13
ENGL-221-01;Writing Poetry I;;David Sofield  Richard Wilbur;L/D;W 02:30PM-04:30PM;13
ENGL-225-01;Non-Fiction Writing;;Robert Townsend;L/D;TTH 01:00PM-02:20PM;16
ENGL-226-01;Fiction Writing I;;Judith Frank;L/D;MW 12:30PM-01:50PM;15
ENGL-240-01;Reading Poetry;;David Sofield;L/D;TTH 11:30AM-12:50PM;44
ENGL-250-01;Reading the Novel;;Judith Frank;L/D;TTH 11:30AM-12:50PM;31
ENGL-255-01;Unreliabilities;;Amity Gaige;L/D;MW 02:00PM-03:20PM;14
ENGL-272-01;Primer to Children's Lit;;Karen Sanchez-Eppler;L/D;MW 12:30PM-01:50PM;72
ENGL-280-01;Coming to Terms: Cinema;ENGL-280-01,FAMS-210-01;Andrew Johnston;L/D;TTH 11:30AM-12:50PM;35
ENGL-281-01;Foundations/Integrations;ENGL-281-01,ARHA-272-01,FAMS-220-01;Amelie Hastie  Christopher Johnson;L/D;T 01:00PM-04:00PM;9
ENGL-281-01;Foundations/Integrations;ENGL-281-01,ARHA-272-01,FAMS-220-01;Amelie Hastie  Christopher Johnson;L/D;T 01:00PM-04:00PM;9
ENGL-289-01;Production Workshop;ENGL-289-01,FAMS-222-01;Emily Miller;L/D;TH 02:30PM-05:30PM;12
ENGL-306-01;Mod Brit +ACY- Amer Poetry;;William Pritchard;L/D;TTH 10:00AM-11:20AM;10
ENGL-309-01;Proust;ENGL-309-01,EUST-309-01;John Cameron;L/D;TTH 02:30PM-03:50PM;17
ENGL-325-01;Imitations;;Daniel Hall;L/D;MW 08:30AM-09:50AM;8
ENGL-330-01;Old English and Beowulf;;Howell Chickering;L/D;MWF 10:00AM-10:50AM;14
ENGL-332-01;Chaucer-Canterbury Tales;;Howell Chickering;L/D;MWF 11:00AM-11:50AM;10
ENGL-338-01;Shakespeare;;Christopher Grobe;L/D;TTH 10:00AM-11:20AM;27
ENGL-340-01;Major English Writers I;;Ingrid Nelson;L/D;TTH 02:30PM-03:50PM;6
ENGL-354-01;Poe, Faulkner;;Geoffrey Sanborn;L/D;TTH 11:30AM-12:50PM;27
ENGL-356-01;Democracy and Education;;Barry O'Connell;L/D;WF 12:30PM-01:50PM;30
ENGL-369-01;American Extravaganzas;;Geoffrey Sanborn;L/D;MW 02:00PM-03:20PM;18
ENGL-370-01;Queer Geographies;WAGS-312-01,ENGL-370-01;Michele Barale;L/D;MF 12:00PM-01:20PM;9
ENGL-374-01;Spike Lee's Joints;ENGL-374-01,BLST-330-01,FAMS-358-01;John Drabinski  Marisa Parham;L/D;TTH 10:00AM-11:20AM;49
ENGL-374-01;Spike Lee's Joints;ENGL-374-01,BLST-330-01,FAMS-358-01;John Drabinski  Marisa Parham;L/D;TTH 10:00AM-11:20AM;49
ENGL-381-01;Cinema and Everyday Life;ENGL-381-01,FAMS-351-01;Amelie Hastie;L/D;MW 02:00PM-03:20PM;21
ENGL-388-01;Screenwriting;ENGL-388-01,FAMS-240-01;Christopher Johnson;L/D;W 02:00PM-05:00PM;14
ENGL-427-01;Crafting the Novel;;Amity Gaige;L/D;T 02:30PM-05:10PM;8
ENGL-449-01;Poetry and Research;;Ingrid Nelson;L/D;TTH 11:30AM-12:50PM;4
ENGL-456-01;Virtuality/Embodiment;ENGL-456-01,BLST-441-01,FAMS-451-01;Marisa Parham;L/D;TTH 08:30AM-09:50AM;11
ENGL-459-01;Native American Novels;;Lisa Brooks;L/D;TTH 01:00PM-02:20PM;12
ENGL-473-01;Literary Research;;Robert Hayashi;L/D;M 02:00PM-05:00PM;3
ENGL-476-01;Reading Psychoanalysis;;Alicia Christoff;L/D;M 02:00PM-04:30PM;16
ENGL-486-01;Media Archaeology;ENGL-486-01,FAMS-456-01;Andrew Johnston;L/D;MW 12:30PM-01:50PM;8
ENST-120-01;Intro Environ Studies;;Jan Dizard  Rachel Levin;LEC;T 02:30PM-03:50PM;50
ENST-120-01;Intro Environ Studies;;Jan Dizard  Rachel Levin;LEC;T 02:30PM-03:50PM;50
ENST-120F-01;Intro Environ Studies Dis;;Jan Dizard  Rachel Levin;DIS;TH 02:30PM-03:50PM;25
ENST-120F-01;Intro Environ Studies Dis;;Jan Dizard  Rachel Levin;DIS;TH 02:30PM-03:50PM;25
ENST-120F-02;Intro Environ Studies Dis;;Jan Dizard  Rachel Levin;DIS;TH 02:30PM-03:50PM;24
ENST-120F-02;Intro Environ Studies Dis;;Jan Dizard  Rachel Levin;DIS;TH 02:30PM-03:50PM;24
ENST-401-01;Prosem: Research/Writing;HIST-402-01,ENST-401-01;Rick Lopez  Anna Martini;L/D;TTH 11:30AM-12:50PM;20
ENST-401-01;Prosem: Research/Writing;HIST-402-01,ENST-401-01;Rick Lopez  Anna Martini;L/D;TTH 11:30AM-12:50PM;20
ENST-430-01;Fisheries;;Ethan Temeles  Jan Dizard;L/D;W 02:00PM-05:00PM;20
ENST-430-01;Fisheries;;Ethan Temeles  Jan Dizard;L/D;W 02:00PM-05:00PM;20
EUST-122-01;European Tradition II;;Scott Branson;L/D;TTH 08:30AM-09:50AM;10
EUST-125-01;Early Modern Europe;HIST-125-01,EUST-125-01;Margaret Hunt;L/D;TTH 11:30AM-12:50PM;52
EUST-146-01;Realm of Dreams;ARHA-146-01,EUST-146-01,WAGS-113-01;Natasha Staller;L/D;TTH 10:00AM-11:20AM;19
EUST-216-01;Intermediate Arch Design;EUST-216-01,ARHA-216-01,ARCH-216-01;Thom Long;L/D;MW 09:00AM-11:30AM;13
EUST-221-01;Music +ACY- Culture I;MUSI-221-01,EUST-221-01;Klara Moricz;LEC;TTH 10:00AM-11:20AM;13
EUST-232-01;Rep +ACY- Reality Span Cinem;SPAN-236-01,EUST-232-01,FAMS-328-01;Sara Brenneis;L/D;TTH 02:30PM-03:50PM;13
EUST-237-01;God;;Ilan Stavchansky;L/D;TTH 11:30AM-12:50PM;26
EUST-239-01;Pop Cult/Resist/West Eur;HIST-237-01,EUST-239-01;Anna Gust;L/D;MW 12:30PM-01:50PM;33
EUST-255-01;Michelangelo;ARHA-255-01,EUST-255-01;Ralph Lieberman;L/D;TTH 11:30AM-12:50PM;17
EUST-271-01;Modern Architecture;ARHA-271-01,ARCH-271-01,EUST-271-01;Jeffrey Saletnik;L/D;TTH 01:00PM-02:20PM;19
EUST-303-01;Poetic Translation;;Catherine Ciepiela;L/D;MW 02:30PM-03:50PM;3
EUST-309-01;Proust;ENGL-309-01,EUST-309-01;John Cameron;L/D;TTH 02:30PM-03:50PM;17
EUST-339-01;Betw Tsars +ACY- Communists;HIST-439-01,EUST-339-01;Sergey Glebov;L/D;TH 02:30PM-05:00PM;18
EUST-368-01;SPACE;GERM-368-01,EUST-368-01,FAMS-373-01,ARCH-368-01;Heidi Gilpin;L/D;W 12:00PM-03:00PM;11
FAMS-210-01;Coming to Terms: Cinema;ENGL-280-01,FAMS-210-01;Andrew Johnston;L/D;TTH 11:30AM-12:50PM;35
FAMS-220-01;Foundations/Integrations;ENGL-281-01,ARHA-272-01,FAMS-220-01;Amelie Hastie  Christopher Johnson;L/D;T 01:00PM-04:00PM;9
FAMS-220-01;Foundations/Integrations;ENGL-281-01,ARHA-272-01,FAMS-220-01;Amelie Hastie  Christopher Johnson;L/D;T 01:00PM-04:00PM;9
FAMS-222-01;Production Workshop;ENGL-289-01,FAMS-222-01;Emily Miller;L/D;TH 02:30PM-05:30PM;12
FAMS-240-01;Screenwriting;ENGL-388-01,FAMS-240-01;Christopher Johnson;L/D;W 02:00PM-05:00PM;14
FAMS-310-01;Global Sound;MUSI-124-01,FAMS-310-01;Jeffers Engelhardt;L/D;TTH 08:30AM-09:50AM;20
FAMS-320-01;Japan on Screen;ASLC-234-01,FAMS-320-01;Timothy Van Compernolle;L/D;TTH 02:30PM-03:50PM;9
FAMS-328-01;Rep +ACY- Reality Span Cinem;SPAN-236-01,EUST-232-01,FAMS-328-01;Sara Brenneis;L/D;TTH 02:30PM-03:50PM;13
FAMS-342-01;Performance in Place;THDA-352-01,FAMS-342-01,MUSI-352-01;Wendy Woodson;L/D;F 01:00PM-04:00PM;10
FAMS-351-01;Cinema and Everyday Life;ENGL-381-01,FAMS-351-01;Amelie Hastie;L/D;MW 02:00PM-03:20PM;21
FAMS-358-01;Spike Lee's Joints;ENGL-374-01,BLST-330-01,FAMS-358-01;John Drabinski  Marisa Parham;L/D;TTH 10:00AM-11:20AM;49
FAMS-358-01;Spike Lee's Joints;ENGL-374-01,BLST-330-01,FAMS-358-01;John Drabinski  Marisa Parham;L/D;TTH 10:00AM-11:20AM;49
FAMS-373-01;SPACE;GERM-368-01,EUST-368-01,FAMS-373-01,ARCH-368-01;Heidi Gilpin;L/D;W 12:00PM-03:00PM;11
FAMS-378-01;Visual Anthropology;;Deborah Gewertz;L/D;TTH 02:30PM-03:50PM;0
FAMS-451-01;Virtuality/Embodiment;ENGL-456-01,BLST-441-01,FAMS-451-01;Marisa Parham;L/D;TTH 08:30AM-09:50AM;11
FAMS-456-01;Media Archaeology;ENGL-486-01,FAMS-456-01;Andrew Johnston;L/D;MW 12:30PM-01:50PM;8
FREN-101-01;Elementary French;;Raina Uhden;LEC;MWF 09:00AM-09:50AM;15
FREN-101F-01;Elementary French;;Raina Uhden;DIS;TTH 09:00AM-09:50AM;2
FREN-101F-02;Elementary French;;Raina Uhden;DIS;TTH 10:00AM-10:50AM;4
FREN-101F-03;Elementary French;;Raina Uhden;DIS;TTH 01:00PM-01:50PM;7
FREN-103-01;Intermediate French;;Raina Uhden;LEC;MWF 10:00AM-10:50AM;7
FREN-103-02;Intermediate French;;Raina Uhden;LEC;MWF 11:00AM-11:50AM;14
FREN-103F-01;Intermediate French;;Raina Uhden;DIS;TH 09:00AM-09:50AM;6
FREN-103F-02;Intermediate French;;Raina Uhden;DIS;TH 01:00PM-01:50PM;4
FREN-103F-03;Intermediate French;;Raina Uhden;DIS;TH 03:00PM-03:50PM;3
FREN-103F-04;Intermediate French;;Raina Uhden;DIS;TH 01:00PM-01:50PM;4
FREN-103F-05;Intermediate French;;Raina Uhden;DIS;TH 02:00PM-02:50PM;4
FREN-103F-06;Intermediate French;;Raina Uhden;DIS;TH 03:30PM-04:20PM;0
FREN-205-01;Language and Literature;;Rosalina de la Carrera;L/D;MWF 10:00AM-10:50AM;12
FREN-207-01;Intro French Lit +ACY- Cult;;Paul Rockwell;L/D;MWF 10:00AM-10:50AM;7
FREN-207-02;Intro French Lit +ACY- Cult;;Anouk Alquier;L/D;MWF 11:00AM-11:50AM;10
FREN-208-01;French Conversation;;Anouk Alquier;L/D;MWF 10:00AM-10:50AM;18
FREN-208-02;French Conversation;;Anouk Alquier;L/D;MWF 09:00AM-09:50AM;18
FREN-311-01;Cultural Hist of France;;Jay Caplan;L/D;MF 12:00PM-01:20PM;8
FREN-320-01;Lit Masks of Middle Ages;;Paul Rockwell;L/D;MWF 09:00AM-09:50AM;24
FREN-337-01;Enlightenment;;Rosalina de la Carrera;L/D;MWF 11:00AM-11:50AM;16
FREN-361-01;European Film;;Jay Caplan;L/D;TTH 01:00PM-02:20PM;10
GEOL-103-01;Great American West;;Tekla Harms;L/D;MTWF 09:00AM-09:50AM;14
GEOL-111-01;Principles of Geology;;Peter Crowley  Tekla Harms;L/D;MWF 12:00PM-12:50PM;21
GEOL-111-01;Principles of Geology;;Peter Crowley  Tekla Harms;L/D;MWF 12:00PM-12:50PM;21
GEOL-111L-01;Principles of Geology;;Peter Crowley;LAB;W 02:00PM-04:00PM;15
GEOL-111L-02;Principles of Geology;;Tekla Harms;LAB;TH 08:00AM-10:00AM;0
GEOL-111L-03;Principles of Geology;;Peter Crowley;LAB;TH 02:30PM-04:30PM;5
GEOL-121-01;Surface Earth Dynamics;;David Jones;L/D;MWF 12:00PM-12:50PM;14
GEOL-301-01;Hydrogeology;;Anna Martini;L/D;MWF 11:00AM-11:50AM;9
GEOL-311-01;Sediment +ACY- Stratigraph;;David Jones;L/D;MWF 10:00AM-10:50AM;6
GEOL-321-01;Igneous Metamor Petrolgy;;John Cheney;LEC;MWF 09:00AM-09:50AM;11
GEOL-341-01;Env/Solid Earth Geophys;;Peter Crowley;LEC;TTH 10:00AM-11:20AM;7
GERM-101-01;Elementary German I;;Susanne Gomoluch;L/D;MWF 09:00AM-09:50AM;16
GERM-102-01;Elementary German II;;Susanne Gomoluch;L/D;MWF 10:00AM-10:50AM;11
GERM-102-02;Elementary German II;;Susanne Gomoluch;L/D;MWF 11:00AM-11:50AM;10
GERM-210-01;Adv Comp +ACY- Conversation;;Heidi Gilpin;L/D;MWF 10:00AM-10:50AM;5
GERM-314-01;Adv Read/Convers/Styl II;;Susanne Gomoluch;LEC;M 05:00PM-06:20PM;4
GERM-316-01;Cultural Hist from 1800;;Ute Brandes;L/D;TTH 10:00AM-11:20AM;10
GERM-331-01;Berlin, Metropolis;;Ute Brandes;L/D;MW 02:00PM-03:20PM;8
GERM-350-01;Rilke;;Christian Rogowski;L/D;TTH 11:30AM-12:50PM;15
GERM-368-01;SPACE;GERM-368-01,EUST-368-01,FAMS-373-01,ARCH-368-01;Heidi Gilpin;L/D;W 12:00PM-03:00PM;11
GREE-111-01;Intro Greek Language;;Rebecca Sinos;L/D;MWF 10:00AM-10:50AM;1
GREE-212-01;Plato's Apology;;Frederick Griffiths;L/D;MWF 09:00AM-09:50AM;10
GREE-318-01;Intro to Greek Epic;;Dale Sinos;L/D;MWF 11:00AM-11:50AM;5
HIST-125-01;Early Modern Europe;HIST-125-01,EUST-125-01;Margaret Hunt;L/D;TTH 11:30AM-12:50PM;52
HIST-141-01;Colonial North America;;Kevin Sweeney;L/D;MWF 01:00PM-01:50PM;19
HIST-172-01;Modern China;HIST-172-01,ASLC-146-01;Jerry Dennerline;L/D;TTH 10:00AM-11:20AM;40
HIST-174-01;Modern South Asian Hist;HIST-174-01,ASLC-174-01;Dwaipayan Sen;L/D;MW 02:00PM-03:20PM;34
HIST-181-01;Colnl +ACY- Pst Colnl Afric;HIST-181-01,BLST-221-01;Sean Redding;L/D;MWF 10:00AM-10:50AM;37
HIST-191-01;Middle East 1800-Present;HIST-191-01,ASLC-148-01;Monica Ringer;L/D;TTH 08:30AM-09:50AM;36
HIST-213-01;History of Science;;John Servos;L/D;TTH 08:30AM-09:50AM;37
HIST-237-01;Pop Cult/Resist/West Eur;HIST-237-01,EUST-239-01;Anna Gust;L/D;MW 12:30PM-01:50PM;33
HIST-251-01;Immigrant City;;Francis Couvares  Mark Clinton;L/D;W 02:00PM-05:00PM;10
HIST-251-01;Immigrant City;;Francis Couvares  Mark Clinton;L/D;W 02:00PM-05:00PM;10
HIST-257-01;Pst Cld War Am Dipl Hist;POSC-312-01,HIST-257-01;Norman Levin  Pavel Machala;L/D;W 02:00PM-04:30PM;31
HIST-257-01;Pst Cld War Am Dipl Hist;POSC-312-01,HIST-257-01;Norman Levin  Pavel Machala;L/D;W 02:00PM-04:30PM;31
HIST-259-01;20th Century US in World;;Colleen Woods;L/D;MW 12:00PM-01:20PM;42
HIST-265-01;Environ Hist: Lat Amer;;Rick Lopez;L/D;TTH 10:00AM-11:20AM;30
HIST-283-01;Intro South African Hist;HIST-283-01,BLST-121-01;Sean Redding;L/D;MW 02:00PM-03:20PM;27
HIST-301-01;Writing the Past;;Catherine Epstein;L/D;MW 12:30PM-01:50PM;22
HIST-355-01;Race +ACY- Educ Opportunity;HIST-355-01,BLST-341-01;Hilary Moss;L/D;T 01:00PM-03:30PM;15
HIST-393-01;Early Islam;HIST-393-01,ASLC-355-01;Monica Ringer;L/D;TTH 11:30AM-12:50PM;11
HIST-402-01;Prosem: Research/Writing;HIST-402-01,ENST-401-01;Rick Lopez  Anna Martini;L/D;TTH 11:30AM-12:50PM;20
HIST-402-01;Prosem: Research/Writing;HIST-402-01,ENST-401-01;Rick Lopez  Anna Martini;L/D;TTH 11:30AM-12:50PM;20
HIST-414-01;Therapeutc Rev/Mod Medicn;;John Servos;L/D;W 02:00PM-04:00PM;11
HIST-439-01;Betw Tsars +ACY- Communists;HIST-439-01,EUST-339-01;Sergey Glebov;L/D;TH 02:30PM-05:00PM;18
HIST-468-01;Black Liberation Theology;BLST-401-01,HIST-468-01;Jose Castro Alves;L/D;M 02:00PM-04:30PM;10
